Customer State,Review Score,Purchase Timestamp,Purchase Date,Monetary,Customer Segment,Marketing Action,Customer_ID,Order_ID,Product_ID,product_name,aisle,department,Product Category,latent_cluster
PR,5,2017-08-01 18:38:42,2017-08-01 00:00:00,472.06,Loyal Customers,Loyality programs;Cross Sell,33008,42252,8446,Utility Lighter,more household,household,more household,3.0
RJ,1,2017-12-15 16:45:22,2017-12-15 00:00:00,202.77,Loyal Customers,Loyality programs;Cross Sell,36634,33716,11428,Organic Roasted Seaweed Wasabi Snack,fruit vegetable snacks,snacks,fruit vegetable snacks,4.0
SP,4,2018-01-24 20:18:23,2018-01-24 00:00:00,203.96,Loyal Customers,Loyality programs;Cross Sell,23865,92346,11428,Organic Roasted Seaweed Wasabi Snack,fruit vegetable snacks,snacks,fruit vegetable snacks,0.0
MG,5,2017-03-28 17:03:51,2017-03-28 00:00:00,287.94,Loyal Customers,Loyality programs;Cross Sell,8090,62773,20093,Skin Care Tool,beauty,personal care,beauty,2.0
DF,5,2017-04-07 20:13:18,2017-04-07 00:00:00,205.78000000000003,Loyal Customers,Loyality programs;Cross Sell,16340,51592,23003,Orange Blossom White Tea,tea,beverages,tea,4.0
RJ,5,2017-08-16 16:24:16,2017-08-16 00:00:00,553.0699999999998,Loyal Customers,Loyality programs;Cross Sell,18716,46052,4771,NOTICEables Linen & Sky Dual Scented Oil Refill,air fresheners candles,household,air fresheners candles,2.0
SC,5,2017-08-19 12:29:11,2017-08-19 00:00:00,382.11,Loyal Customers,Loyality programs;Cross Sell,35168,45977,4771,NOTICEables Linen & Sky Dual Scented Oil Refill,air fresheners candles,household,air fresheners candles,3.0
DF,5,2017-07-08 15:16:57,2017-07-08 00:00:00,347.21000000000015,Loyal Customers,Loyality programs;Cross Sell,6999,11209,4771,NOTICEables Linen & Sky Dual Scented Oil Refill,air fresheners candles,household,air fresheners candles,4.0
MG,5,2018-07-22 17:13:46,2018-07-22 00:00:00,187.03,Loyal Customers,Loyality programs;Cross Sell,30875,10541,8395,Vitamin D3 2000 IU Vegetable Capsules,vitamins supplements,personal care,vitamins supplements,3.0
SP,5,2018-06-20 19:30:49,2018-06-20 00:00:00,263.69,Loyal Customers,Loyality programs;Cross Sell,24672,85849,8395,Vitamin D3 2000 IU Vegetable Capsules,vitamins supplements,personal care,vitamins supplements,3.0
RJ,5,2017-12-20 23:56:36,2017-12-20 00:00:00,312.02,Loyal Customers,Loyality programs;Cross Sell,5674,61595,6890,Red Wine Vinegar,oils vinegars,pantry,oils vinegars,4.0
SP,5,2018-07-05 12:06:28,2018-07-05 00:00:00,218.44,Loyal Customers,Loyality programs;Cross Sell,38132,71261,18072,Organic Gluten Free Elbow Pasta,dry pasta,dry goods pasta,dry pasta,0.0
ES,4,2017-07-16 19:32:18,2017-07-16 00:00:00,377.62,Loyal Customers,Loyality programs;Cross Sell,41314,42681,18747,Light Pink Lemonade,Candy Club,beverages,Candy Club,3.0
RJ,1,2018-04-04 08:15:39,2018-04-04 00:00:00,454.67,Loyal Customers,Loyality programs;Cross Sell,37333,82243,30188,Hampton Creek,condiments,pantry,condiments,4.0
PR,3,2018-05-10 20:22:11,2018-05-10 00:00:00,166.96,Loyal Customers,Loyality programs;Cross Sell,38612,41090,30133,Cooked Spicy Italian Sausage,hot dogs bacon sausage,meat seafood,hot dogs bacon sausage,3.0
SP,1,2017-07-22 19:03:26,2017-07-22 00:00:00,448.63,Loyal Customers,Loyality programs;Cross Sell,16871,75139,3536,Ambar Lager Beer,Snakku,alcohol,Snakku,3.0
MG,3,2017-04-09 10:46:11,2017-04-09 00:00:00,270.54,Loyal Customers,Loyality programs;Cross Sell,18766,83214,21513,Heart to Heart Honey Toasted Oat Cereal,cereal,breakfast,cereal,3.0
SP,4,2017-05-17 12:16:30,2017-05-17 00:00:00,218.61,Loyal Customers,Loyality programs;Cross Sell,22431,6272,14494,Basic White Paper Towels,paper goods,household,paper goods,2.0
CE,4,2017-08-23 16:56:54,2017-08-23 00:00:00,343.0200000000001,Loyal Customers,Loyality programs;Cross Sell,23923,68949,24499,Clasico Nacho Chipotle Tortilla Chips,chips pretzels,snacks,chips pretzels,3.0
RJ,3,2017-09-11 14:20:12,2017-09-11 00:00:00,370.89,Loyal Customers,Loyality programs;Cross Sell,34151,89380,24499,Clasico Nacho Chipotle Tortilla Chips,chips pretzels,snacks,chips pretzels,3.0
BA,4,2017-11-27 00:44:46,2017-11-27 00:00:00,215.36,Loyal Customers,Loyality programs;Cross Sell,29061,12102,24499,Clasico Nacho Chipotle Tortilla Chips,chips pretzels,snacks,chips pretzels,6.0
PR,5,2018-03-12 14:35:10,2018-03-12 00:00:00,332.66,Loyal Customers,Loyality programs;Cross Sell,3199,14695,3714,Almond Thins Almond Butter Cookies,cookies cakes,snacks,cookies cakes,0.0
RJ,1,2018-04-20 19:47:03,2018-04-20 00:00:00,237.43,Loyal Customers,Loyality programs;Cross Sell,34448,8529,4936,Nordic Omega-3 Tangerine Gummies,vitamins supplements,personal care,vitamins supplements,0.0
RJ,5,2018-06-11 14:00:46,2018-06-11 00:00:00,211.56,Loyal Customers,Loyality programs;Cross Sell,30029,67153,4936,Nordic Omega-3 Tangerine Gummies,vitamins supplements,personal care,vitamins supplements,6.0
RJ,3,2017-11-24 10:40:01,2017-11-24 00:00:00,291.27,Loyal Customers,Loyality programs;Cross Sell,16152,75043,21950,"Easy Tie Waste Bags On-The-Go Dog Waste Pick-up, Fresh Scent",trash bags liners,household,trash bags liners,3.0
MG,4,2017-07-16 08:37:49,2017-07-16 00:00:00,376.31,Loyal Customers,Loyality programs;Cross Sell,34732,63717,16467,Frost,energy sports drinks,beverages,energy sports drinks,0.0
RS,2,2017-07-18 13:51:37,2017-07-18 00:00:00,229.89,Loyal Customers,Loyality programs;Cross Sell,6962,53119,8681,Dishwand Brush,cleaning products,household,cleaning products,1.0
SC,5,2018-06-17 17:08:31,2018-06-17 00:00:00,231.2,Loyal Customers,Loyality programs;Cross Sell,14559,2075,20471,Cheddar & Bacon Loaded Potato Skins,frozen appetizers sides,frozen,frozen appetizers sides,2.0
SP,3,2018-04-18 19:40:39,2018-04-18 00:00:00,162.95000000000005,Loyal Customers,Loyality programs;Cross Sell,41019,19497,20471,Cheddar & Bacon Loaded Potato Skins,frozen appetizers sides,frozen,frozen appetizers sides,3.0
PR,4,2018-03-21 19:17:46,2018-03-21 00:00:00,388.99,Loyal Customers,Loyality programs;Cross Sell,33700,31598,20471,Cheddar & Bacon Loaded Potato Skins,frozen appetizers sides,frozen,frozen appetizers sides,4.0
SP,5,2018-06-25 22:49:29,2018-06-25 00:00:00,174.27999999999997,Loyal Customers,Loyality programs;Cross Sell,11852,49062,20471,Cheddar & Bacon Loaded Potato Skins,frozen appetizers sides,frozen,frozen appetizers sides,4.0
MG,4,2018-07-03 21:53:22,2018-07-03 00:00:00,218.92,Loyal Customers,Loyality programs;Cross Sell,12447,96934,20471,Cheddar & Bacon Loaded Potato Skins,frozen appetizers sides,frozen,frozen appetizers sides,4.0
SP,5,2018-05-11 17:50:29,2018-05-11 00:00:00,313.1500000000001,Loyal Customers,Loyality programs;Cross Sell,25177,53501,9591,Smooth & Creamy Cherry Original Cream Cheesecake,frozen dessert,frozen,frozen dessert,1.0
SP,5,2018-04-18 21:21:32,2018-04-18 00:00:00,338.48,Loyal Customers,Loyality programs;Cross Sell,26015,26404,9591,Smooth & Creamy Cherry Original Cream Cheesecake,frozen dessert,frozen,frozen dessert,6.0
MG,1,2017-03-22 20:15:15,2017-03-22 00:00:00,419.91,Loyal Customers,Loyality programs;Cross Sell,15497,45027,20887,Feta Crumbles Cheese,packaged cheese,dairy eggs,packaged cheese,1.0
SP,5,2017-03-06 22:21:02,2017-03-06 00:00:00,232.5,Loyal Customers,Loyality programs;Cross Sell,20085,69764,20887,Feta Crumbles Cheese,packaged cheese,dairy eggs,packaged cheese,4.0
SP,5,2018-05-14 12:57:34,2018-05-14 00:00:00,110.24,Loyal Customers,Loyality programs;Cross Sell,20865,42966,2309,Organic Ground Flaxseed,vitamins supplements,personal care,vitamins supplements,4.0
BA,5,2017-09-12 20:46:24,2017-09-12 00:00:00,640.53,Loyal Customers,Loyality programs;Cross Sell,30068,43771,17394,Organic Apricot Preserve,spreads,pantry,spreads,6.0
RS,1,2017-09-14 13:18:21,2017-09-14 00:00:00,667.61,Loyal Customers,Loyality programs;Cross Sell,38852,73942,17394,Organic Apricot Preserve,spreads,pantry,spreads,2.0
RJ,5,2018-02-04 15:39:37,2018-02-04 00:00:00,427.79,Loyal Customers,Loyality programs;Cross Sell,22666,79536,17394,Organic Apricot Preserve,spreads,pantry,spreads,4.0
SP,5,2018-05-26 16:06:49,2018-05-26 00:00:00,437.79,Loyal Customers,Loyality programs;Cross Sell,25095,31552,19857,Plain Goat's Milk Cheese Log,specialty cheeses,dairy eggs,specialty cheeses,1.0
MG,5,2018-03-09 16:13:12,2018-03-09 00:00:00,187.34,Loyal Customers,Loyality programs;Cross Sell,4987,51473,21518,100% Natural Skin & Hair Revitalizing Coconut Oil,hair care,personal care,hair care,2.0
SP,5,2018-04-01 20:22:36,2018-04-01 00:00:00,213.1,Loyal Customers,Loyality programs;Cross Sell,29526,63144,21518,100% Natural Skin & Hair Revitalizing Coconut Oil,hair care,personal care,hair care,4.0
RS,1,2018-03-22 19:45:49,2018-03-22 00:00:00,235.1,Loyal Customers,Loyality programs;Cross Sell,19502,11800,6666,Sparkling Vanilla Bean,soft drinks,beverages,soft drinks,6.0
SP,5,2018-03-19 10:53:45,2018-03-19 00:00:00,326.11,Loyal Customers,Loyality programs;Cross Sell,38877,35485,6666,Sparkling Vanilla Bean,soft drinks,beverages,soft drinks,3.0
PR,5,2018-03-27 10:17:32,2018-03-27 00:00:00,411.13,Loyal Customers,Loyality programs;Cross Sell,29687,48656,6666,Sparkling Vanilla Bean,soft drinks,beverages,soft drinks,4.0
SP,1,2017-07-10 00:12:11,2017-07-10 00:00:00,227.97,Loyal Customers,Loyality programs;Cross Sell,34798,36118,24707,Home Style Asiago Caesar Dressing,salad dressing toppings,pantry,salad dressing toppings,6.0
SP,5,2017-10-23 11:41:04,2017-10-23 00:00:00,407.25999999999993,Loyal Customers,Loyality programs;Cross Sell,5270,37460,27718,Maraschino Syrup,Love with food,pantry,Love with food,6.0
SP,5,2017-07-05 13:05:53,2017-07-05 00:00:00,302.12,Loyal Customers,Loyality programs;Cross Sell,12118,1824,17817,Pimiento Stuffed Spanish Green Olives,pickled goods olives,pantry,pickled goods olives,4.0
BA,5,2017-07-24 19:48:40,2017-07-24 00:00:00,402.23,Loyal Customers,Loyality programs;Cross Sell,7958,82401,17817,Pimiento Stuffed Spanish Green Olives,pickled goods olives,pantry,pickled goods olives,0.0
GO,5,2018-05-21 09:23:56,2018-05-21 00:00:00,176.79999999999995,Loyal Customers,Loyality programs;Cross Sell,31420,85290,23833,Hamburger Buns Jumbo Sliced Enriched,bread,bakery,bread,2.0
SP,5,2017-06-10 19:28:30,2017-06-10 00:00:00,158.42000000000004,Loyal Customers,Loyality programs;Cross Sell,17527,59017,7598,Organic Unsweetened Creamy Cashewmilk,soy lactosefree,dairy eggs,soy lactosefree,4.0
SP,5,2017-02-02 17:57:15,2017-02-02 00:00:00,264.44,Loyal Customers,Loyality programs;Cross Sell,16039,50226,7598,Organic Unsweetened Creamy Cashewmilk,soy lactosefree,dairy eggs,soy lactosefree,4.0
RJ,2,2017-04-14 18:01:11,2017-04-14 00:00:00,439.21,Loyal Customers,Loyality programs;Cross Sell,29266,96804,10023,Raw 83% Dark Cacao Bar,energy granola bars,snacks,energy granola bars,4.0
SP,5,2017-12-11 23:19:47,2017-12-11 00:00:00,383.15,Loyal Customers,Loyality programs;Cross Sell,25545,71980,7518,Chicken Flavored Bone 4 Inch Dog Chew,dog food care,pets,dog food care,0.0
SP,5,2018-04-09 16:14:21,2018-04-09 00:00:00,333.05,Loyal Customers,Loyality programs;Cross Sell,31555,72833,17047,Chocolate Craze Nutrition Bar,energy granola bars,snacks,energy granola bars,4.0
RJ,5,2017-09-02 14:15:11,2017-09-02 00:00:00,281.19000000000005,Loyal Customers,Loyality programs;Cross Sell,25330,40273,18307,Bonded Filters,coffee,beverages,coffee,2.0
SP,2,2017-05-03 17:57:29,2017-05-03 00:00:00,299.85,Loyal Customers,Loyality programs;Cross Sell,10957,50638,11478,Craft Beer Battered Onion Rings,frozen appetizers sides,frozen,frozen appetizers sides,0.0
MG,5,2017-04-07 21:10:19,2017-04-07 00:00:00,219.54,Loyal Customers,Loyality programs;Cross Sell,1535,36073,29000,Enchilada Sauce Spices & Seasonings,spices seasonings,pantry,spices seasonings,0.0
RS,5,2017-06-17 11:32:51,2017-06-17 00:00:00,262.98,Loyal Customers,Loyality programs;Cross Sell,31110,71224,29000,Enchilada Sauce Spices & Seasonings,spices seasonings,pantry,spices seasonings,2.0
SP,4,2017-05-01 23:12:01,2017-05-01 00:00:00,195.43,Loyal Customers,Loyality programs;Cross Sell,15480,14970,29000,Enchilada Sauce Spices & Seasonings,spices seasonings,pantry,spices seasonings,0.0
SP,5,2017-08-02 10:34:23,2017-08-02 00:00:00,408.69000000000005,Loyal Customers,Loyality programs;Cross Sell,10774,93502,31402,Parsley Plus All Surface Cleaner,cleaning products,household,cleaning products,1.0
RJ,5,2018-02-23 13:50:29,2018-02-23 00:00:00,307.75,Loyal Customers,Loyality programs;Cross Sell,34139,44896,31402,Parsley Plus All Surface Cleaner,cleaning products,household,cleaning products,0.0
MG,5,2017-12-05 07:13:54,2017-12-05 00:00:00,428.54,Loyal Customers,Loyality programs;Cross Sell,34025,75960,28447,Premium Coffee,coffee,beverages,coffee,6.0
SP,5,2017-07-19 08:55:10,2017-07-19 00:00:00,417.63,Loyal Customers,Loyality programs;Cross Sell,2384,56256,3792,Whole Baby Sweet Corn,canned jarred vegetables,canned goods,canned jarred vegetables,0.0
RS,5,2017-10-26 02:13:58,2017-10-26 00:00:00,312.5900000000001,Loyal Customers,Loyality programs;Cross Sell,22400,13690,31117,Artichoke & Roasted Peppers Quinoa Meal,ZenPop,dry goods pasta,ZenPop,6.0
RJ,1,2018-01-29 16:07:41,2018-01-29 00:00:00,274.96000000000004,Loyal Customers,Loyality programs;Cross Sell,33229,40613,31117,Artichoke & Roasted Peppers Quinoa Meal,ZenPop,dry goods pasta,ZenPop,3.0
RJ,5,2018-05-03 11:50:03,2018-05-03 00:00:00,354.6,Loyal Customers,Loyality programs;Cross Sell,5331,21424,23440,Perfumes,candy chocolate,snacks,Perfumes,3.0
SP,3,2018-02-27 21:26:44,2018-02-27 00:00:00,247.74,Loyal Customers,Loyality programs;Cross Sell,3099,44522,1100,Balanced Breaks White Cheddar with Sea Salted Roasted Almonds and Dried Cranberries,other creams cheeses,dairy eggs,other creams cheeses,4.0
RJ,1,2017-12-28 09:35:58,2017-12-28 00:00:00,262.72,Loyal Customers,Loyality programs;Cross Sell,2851,73870,1100,Balanced Breaks White Cheddar with Sea Salted Roasted Almonds and Dried Cranberries,other creams cheeses,dairy eggs,other creams cheeses,0.0
MG,5,2018-05-14 09:29:19,2018-05-14 00:00:00,179.07,Loyal Customers,Loyality programs;Cross Sell,15179,95949,10909,Apple Macbook,ice cream ice,frozen,Apple Macbook,3.0
SP,5,2018-04-09 22:33:14,2018-04-09 00:00:00,228.55,Loyal Customers,Loyality programs;Cross Sell,11965,40366,30911,Peas,fruit vegetable snacks,snacks,fruit vegetable snacks,4.0
SP,5,2017-07-20 15:42:29,2017-07-20 00:00:00,198.78,Loyal Customers,Loyality programs;Cross Sell,10716,41947,17646,Light Tongol Tuna In Spring Water,canned meat seafood,canned goods,canned meat seafood,2.0
SP,5,2018-04-28 10:38:55,2018-04-28 00:00:00,171.07999999999996,Loyal Customers,Loyality programs;Cross Sell,13663,48547,16547,Apple Macbook,ice cream ice,frozen,Apple Macbook,0.0
RJ,3,2017-08-03 20:07:27,2017-08-03 00:00:00,198.49,Loyal Customers,Loyality programs;Cross Sell,28551,13628,16547,Apple Macbook,ice cream ice,frozen,Apple Macbook,0.0
SP,5,2017-08-31 12:58:38,2017-08-31 00:00:00,414.78,Loyal Customers,Loyality programs;Cross Sell,14677,51580,22291,"Thin Ultra Always Ultra Thin Size 4 Overnight Pads With Wings, Unscented, 14 count Feminine Care",feminine care,personal care,feminine care,4.0
BA,5,2017-08-14 12:00:32,2017-08-14 00:00:00,424.0,Loyal Customers,Loyality programs;Cross Sell,11258,27177,31122,Organic Ponzu,asian foods,international,asian foods,6.0
BA,5,2017-12-22 17:16:42,2017-12-22 00:00:00,424.0,Loyal Customers,Loyality programs;Cross Sell,11258,42542,10849,Hickory Smoked Ham,lunch meat,deli,lunch meat,6.0
RJ,4,2017-11-08 13:15:18,2017-11-08 00:00:00,333.86,Loyal Customers,Loyality programs;Cross Sell,7008,82240,10271,California Pinot Noir Red Wine,missing,missing,Hand Luggage,1.0
PR,5,2018-06-21 16:29:41,2018-06-21 00:00:00,423.06,Loyal Customers,Loyality programs;Cross Sell,30059,94308,26431,Organic Frosted Maple Brown Sugar Toaster Pastries,breakfast bars pastries,breakfast,breakfast bars pastries,6.0
PR,4,2017-05-17 13:57:00,2017-05-17 00:00:00,423.06,Loyal Customers,Loyality programs;Cross Sell,30059,38304,24817,Southwest Chili Beans,canned meals beans,canned goods,canned meals beans,6.0
RJ,1,2017-11-24 14:12:29,2017-11-24 00:00:00,206.88,Loyal Customers,Loyality programs;Cross Sell,20760,26062,15735,Bread & Butter Spears Mildly Sweet Fresh Pack Pickles,pickled goods olives,pantry,pickled goods olives,6.0
RJ,4,2018-02-04 18:10:42,2018-02-04 00:00:00,206.88,Loyal Customers,Loyality programs;Cross Sell,20760,24799,4095,Island Pineapple Gelatin Dessert Mix,doughs gelatins bake mixes,pantry,doughs gelatins bake mixes,6.0
ES,5,2018-07-01 22:57:05,2018-07-01 00:00:00,330.96,Loyal Customers,Loyality programs;Cross Sell,31234,4120,9904,Thin Addictives Cranberry Almond Thins,crackers,snacks,crackers,5.0
SC,5,2018-04-08 20:27:27,2018-04-08 00:00:00,232.86,Loyal Customers,Loyality programs;Cross Sell,37403,65965,9904,Thin Addictives Cranberry Almond Thins,crackers,snacks,crackers,2.0
SP,5,2018-04-30 22:17:02,2018-04-30 00:00:00,247.49,Loyal Customers,Loyality programs;Cross Sell,8841,90214,32013,Triple Razor,shave needs,personal care,shave needs,0.0
PB,4,2017-07-10 17:44:36,2017-07-10 00:00:00,1953.32,Loyal Customers,Loyality programs;Cross Sell,7754,17697,27808,Black Truffle Wild Mushroom Mozzarella Pizza,frozen pizza,frozen,frozen pizza,2.0
BA,5,2018-04-30 10:59:11,2018-04-30 00:00:00,315.15,Loyal Customers,Loyality programs;Cross Sell,7492,24643,31156,Cafe Domingo Medium Roast Whole Bean Coffee,coffee,beverages,coffee,6.0
RJ,1,2017-11-25 19:41:15,2017-11-25 00:00:00,417.62,Loyal Customers,Loyality programs;Cross Sell,35910,34184,31156,Cafe Domingo Medium Roast Whole Bean Coffee,coffee,beverages,coffee,6.0
MG,5,2017-11-01 14:27:51,2017-11-01 00:00:00,269.77,Loyal Customers,Loyality programs;Cross Sell,23346,23469,31156,Cafe Domingo Medium Roast Whole Bean Coffee,coffee,beverages,coffee,3.0
SP,5,2018-05-30 11:44:37,2018-05-30 00:00:00,239.9,Loyal Customers,Loyality programs;Cross Sell,31241,82420,4999,Dirt Cake,refrigerated pudding desserts,dairy eggs,refrigerated pudding desserts,2.0
ES,5,2018-02-19 15:37:47,2018-02-19 00:00:00,157.16000000000003,Loyal Customers,Loyality programs;Cross Sell,30403,37285,19015,Ready to Bake! Chocolate Chunk & Chips Cookies,doughs gelatins bake mixes,pantry,doughs gelatins bake mixes,6.0
RJ,1,2018-01-22 22:23:18,2018-01-22 00:00:00,345.19,Loyal Customers,Loyality programs;Cross Sell,20603,10453,19015,Ready to Bake! Chocolate Chunk & Chips Cookies,doughs gelatins bake mixes,pantry,doughs gelatins bake mixes,6.0
RJ,1,2018-02-09 21:00:12,2018-02-09 00:00:00,251.54,Loyal Customers,Loyality programs;Cross Sell,26010,88011,19015,Ready to Bake! Chocolate Chunk & Chips Cookies,doughs gelatins bake mixes,pantry,doughs gelatins bake mixes,4.0
CE,5,2017-09-07 22:18:52,2017-09-07 00:00:00,357.39,Loyal Customers,Loyality programs;Cross Sell,811,5792,10535,"95% Fat Free Dried Beef Ground, Formed, & Sliced",canned meat seafood,canned goods,canned meat seafood,6.0
MG,3,2017-07-17 01:19:50,2017-07-17 00:00:00,360.88,Loyal Customers,Loyality programs;Cross Sell,17041,17754,8202,Berry Blossoms Cereal,cereal,breakfast,cereal,0.0
SP,5,2018-04-23 16:26:50,2018-04-23 00:00:00,198.97,Loyal Customers,Loyality programs;Cross Sell,35519,86201,1330,Extra Soft Double Roll Bathroom Tissue,paper goods,household,paper goods,6.0
SP,5,2017-12-05 17:48:44,2017-12-05 00:00:00,150.57,Loyal Customers,Loyality programs;Cross Sell,36385,66166,1330,Extra Soft Double Roll Bathroom Tissue,paper goods,household,paper goods,2.0
SP,1,2018-04-04 13:54:36,2018-04-04 00:00:00,226.38,Loyal Customers,Loyality programs;Cross Sell,4587,6516,1330,Extra Soft Double Roll Bathroom Tissue,paper goods,household,paper goods,0.0
SP,5,2017-05-08 10:58:02,2017-05-08 00:00:00,349.51,Loyal Customers,Loyality programs;Cross Sell,12586,37134,23209,Grain Free Chicken Carrots & Peas Ground Wet Dog Food,dog food care,pets,dog food care,0.0
SP,4,2018-05-31 20:15:27,2018-05-31 00:00:00,177.06999999999996,Loyal Customers,Loyality programs;Cross Sell,3629,54160,23055,Crystal Fresh Drinking Water,water seltzer sparkling water,beverages,water seltzer sparkling water,6.0
SP,4,2018-03-17 19:47:48,2018-03-17 00:00:00,391.43,Loyal Customers,Loyality programs;Cross Sell,32151,27065,23055,Crystal Fresh Drinking Water,water seltzer sparkling water,beverages,water seltzer sparkling water,0.0
SP,5,2018-08-20 12:06:32,2018-08-20 00:00:00,177.06999999999996,Loyal Customers,Loyality programs;Cross Sell,3629,71123,1560,Apple Macbook,ice cream ice,frozen,Apple Macbook,6.0
SP,5,2018-06-20 11:01:23,2018-06-20 00:00:00,241.29,Loyal Customers,Loyality programs;Cross Sell,38179,10778,16549,Energy Coffee Beverage Vanilla,energy sports drinks,beverages,energy sports drinks,6.0
