,tsne-2d-one,tsne-2d-two,cluster
6622,-18.13587,12.437694,5.0
6623,-5.586239,-19.994171,8.0
6624,-11.014177,-6.5719233,1.0
6625,-12.651325,22.403812,9.0
6626,2.6199975,21.63928,9.0
6627,-3.4852896,22.037197,6.0
6628,2.9457788,-21.294012,11.0
6629,-7.723443,-21.66848,8.0
6630,6.1752944,13.827276,7.0
6631,-4.4501777,18.73543,6.0
6632,2.2941048,2.4316208,4.0
6633,-0.56138504,5.2960787,11.0
6634,1.7389477,29.617702,10.0
6635,0.31231636,30.683826,10.0
6636,20.562134,-6.3870177,0.0
6637,22.842709,3.235713,0.0
6638,11.358461,-12.558705,3.0
6639,-1.5258849,-19.205679,8.0
6640,-18.561193,-11.326457,1.0
6641,13.994571,-1.1187378,4.0
6642,-6.902901,-12.314491,3.0
6643,-2.4875908,11.290955,2.0
6644,-14.230231,18.957994,9.0
6645,-1.404575,-21.072655,11.0
6646,1.4120803,31.65634,10.0
6647,-8.657708,6.5373006,9.0
6648,12.4352045,4.6079397,4.0
6649,-8.855541,-12.204651,3.0
6650,-14.263974,23.738085,9.0
6651,-5.3581805,-20.199797,8.0
6652,-7.088488,18.443382,6.0
6653,-12.20098,11.446728,6.0
6654,-2.9337504,9.660713,2.0
6655,-4.0331497,-16.676332,8.0
6656,2.3638904,12.319758,7.0
6657,2.3544362,23.419651,7.0
6658,8.636627,6.8706217,4.0
6659,5.5475245,-20.16782,11.0
6660,18.982695,-3.2114038,0.0
6661,9.498631,-15.953629,3.0
6662,-19.835642,12.182663,5.0
6663,-16.204443,20.74334,9.0
6664,-1.2610146,11.340755,2.0
6665,15.335591,18.018915,7.0
6666,9.824388,2.777083,4.0
6667,-20.544237,4.3792515,9.0
6668,-20.314766,12.12028,5.0
6669,-0.7610258,-13.070079,3.0
6670,5.13039,16.014772,7.0
6671,-13.687459,26.074762,9.0
6672,-1.1673326,-6.568283,3.0
6673,22.666979,-1.7457911,0.0
6674,9.050698,-5.8597565,4.0
6675,9.765851,5.740791,4.0
6676,-8.742784,3.0418503,9.0
6677,8.431669,1.8878227,4.0
6678,-1.8548068,13.389365,2.0
6679,-5.8870373,6.9274817,9.0
6680,-11.313773,-11.508898,1.0
6681,-12.955112,-3.177835,1.0
6682,-0.3413731,29.886559,10.0
6683,-14.91789,21.496473,9.0
6684,0.67296875,-24.81265,11.0
6685,-5.3595276,18.513039,6.0
6686,10.184933,-15.472229,3.0
6687,4.1210256,19.688124,7.0
6688,10.75569,-15.227101,3.0
6689,-9.263092,3.4585207,9.0
6690,5.2937937,3.7795403,4.0
6691,9.515926,-2.246789,4.0
6692,-3.1344771,13.128294,2.0
6693,-8.463852,4.530383,9.0
6694,-2.195996,-7.380165,3.0
6695,11.4438095,4.809038,4.0
6696,5.5383983,13.557761,7.0
6697,1.8714343,-13.275761,3.0
6698,-7.8366237,-2.1207476,1.0
6699,17.83316,2.39118,0.0
6700,-4.322535,20.874063,6.0
6701,-15.292962,-9.318477,1.0
6702,-0.51026624,6.9403925,3.0
6703,18.556961,-3.5136096,0.0
6704,13.875138,-2.2967396,4.0
6705,12.380786,-4.063557,4.0
6706,6.283215,-13.997107,3.0
6707,-4.316943,-17.504261,8.0
6708,-9.169066,14.978925,6.0
6709,-5.784564,-19.741701,8.0
6710,10.8179455,-14.068056,3.0
6711,9.065955,-23.80271,11.0
6712,-10.351244,-4.669768,1.0
6713,8.645291,-25.634472,11.0
6714,-10.360807,-11.746906,3.0
6715,-17.79056,13.043734,5.0
6716,10.585196,-7.007601,4.0
6717,1.3314855,-24.863153,11.0
6718,-15.555159,20.508724,9.0
6719,11.308952,10.787905,3.0
6720,6.737703,5.4652634,4.0
6721,-0.13959473,30.567282,10.0
6722,-7.014801,9.115849,7.0
6723,-4.074558,-18.924164,8.0
6724,-12.653675,20.165806,9.0
6725,23.251343,-1.8826286,0.0
6726,10.040486,-4.879266,4.0
6727,-5.0455003,-15.422011,8.0
6728,9.029238,2.1756148,4.0
6729,1.1433376,1.7173469,4.0
6730,-14.489025,-6.8069515,1.0
6731,-12.2675295,-5.7525434,1.0
6732,3.1325443,-24.70565,11.0
6733,5.3988934,-22.07651,11.0
6734,-17.283588,23.658192,9.0
6735,5.680149,2.3602462,4.0
6736,9.920223,-24.735527,11.0
6737,-4.006973,18.018925,6.0
6738,12.58089,-0.54043895,4.0
6739,-13.8273115,-5.9297833,1.0
6740,1.8821121,18.58135,7.0
6741,9.818517,-5.3576694,4.0
6742,5.372326,-0.9779737,4.0
6743,2.931634,22.897814,7.0
6744,10.030035,-12.894685,3.0
6745,-3.599417,-20.929285,8.0
6746,-6.843614,-4.491995,1.0
6747,20.489216,-1.8169619,0.0
6748,2.3177476,-12.449954,3.0
6749,-17.83662,11.754894,5.0
6750,6.2445626,13.1217375,7.0
6751,6.6952887,2.011895,4.0
6752,6.121468,-26.471077,11.0
6753,-4.837432,-6.630478,1.0
6754,21.829737,2.469047,0.0
6755,1.331753,-8.107555,3.0
6756,-8.551879,-22.166063,8.0
6757,-19.80504,6.6935415,6.0
6758,-13.670643,-1.9603821,1.0
6759,-8.658408,9.367744,6.0
6760,-4.3397636,-9.059367,3.0
6761,24.07374,-1.1772952,0.0
6762,10.498605,0.50153315,4.0
6763,8.555349,-0.68729705,4.0
6764,-14.013021,-13.054218,1.0
6765,12.612635,-2.2971096,4.0
6766,-8.437869,-15.6244135,8.0
6767,-6.4313726,8.579276,9.0
6768,-7.4390554,19.149502,6.0
6769,-19.345737,10.464676,5.0
6770,-0.6145374,-7.1457005,3.0
6771,-4.807477,20.128176,6.0
6772,-4.830181,-6.638452,1.0
6773,10.060524,-15.523583,3.0
6774,4.779763,11.339674,7.0
6775,0.80348384,29.387943,10.0
6776,8.248052,18.218744,7.0
6777,-13.229982,4.2136936,9.0
6778,8.451105,3.5563211,4.0
6779,8.104663,-4.9349365,4.0
6780,5.428253,-11.689363,3.0
6781,-19.55411,6.8574653,6.0
6782,6.6814675,-25.313124,11.0
6783,10.903501,-1.2163004,4.0
6784,6.8029046,-23.553907,11.0
6785,-5.8810053,21.754679,6.0
6786,-14.659619,5.6054983,9.0
6787,16.47721,-13.235767,3.0
6788,-5.6950946,20.77824,6.0
6789,-0.56464064,-6.8421097,3.0
6790,6.569241,0.8589669,4.0
6791,10.242587,-16.040379,3.0
6792,0.32269943,11.818526,2.0
6793,-9.75604,-2.559312,1.0
6794,4.261532,18.399267,7.0
6795,10.52951,-16.20399,3.0
6796,1.4682513,17.494522,7.0
6797,4.377247,13.76493,7.0
6798,9.511412,5.901996,4.0
6799,-12.783568,23.879356,9.0
6800,6.5998287,-1.3804966,4.0
6801,6.502163,-24.613836,11.0
6802,-2.477455,12.23852,2.0
6803,9.15327,17.16821,7.0
6804,3.933956,-11.457647,3.0
6805,15.877388,18.79195,7.0
6806,-18.281416,-11.617534,1.0
6807,-13.068372,4.182412,9.0
6808,-10.153408,1.5898408,1.0
6809,-16.995302,21.147627,9.0
6810,-18.954014,-11.38613,1.0
6811,-13.533597,6.729805,9.0
6812,7.2491584,6.2349987,4.0
6813,8.839792,-25.87524,11.0
6814,3.5989325,3.7822926,4.0
6815,-11.296757,-2.4003065,1.0
6816,9.492577,-0.9823906,4.0
6817,-17.541483,-11.474841,1.0
6818,-14.986828,11.800278,5.0
6819,11.627559,3.801486,4.0
6820,-2.3914654,12.857793,2.0
6821,3.065385,-13.735564,3.0
6822,-15.488131,22.89481,9.0
6823,-0.4485839,30.350876,10.0
6824,-15.3455105,-8.929464,1.0
6825,-0.054538235,2.1146944,4.0
6826,-10.4310255,-5.450704,1.0
6827,3.4758074,-1.2316372,4.0
6828,-4.729811,-11.03499,3.0
6829,-16.303505,24.06751,9.0
6830,-15.456352,-9.217336,1.0
6831,4.410327,-18.634573,11.0
6832,-5.859985,8.308578,9.0
6833,-6.629204,-17.93349,8.0
6834,-16.843729,11.841664,5.0
6835,-12.814001,-5.2753377,1.0
6836,5.462518,-17.361254,3.0
6837,-4.7310433,21.466888,6.0
6838,-0.2288878,11.444451,2.0
6839,3.6134017,-12.035572,3.0
6840,-0.35457763,27.850708,10.0
6841,-13.744615,20.562532,9.0
6842,-7.9566407,-11.246302,3.0
6843,-0.9579799,-6.5695143,3.0
6844,4.7320824,-8.3832245,3.0
6845,2.0178483,16.22707,7.0
6846,-16.03757,23.138908,9.0
6847,0.31382862,2.8238864,4.0
6848,-5.3340635,-20.439812,8.0
6849,-20.162382,5.7931795,6.0
6850,-15.964335,-9.491312,1.0
6851,16.514223,-10.894105,3.0
6852,-7.059596,9.7783985,7.0
6853,6.033629,17.65741,7.0
6854,-8.664738,-11.394066,3.0
6855,6.733554,14.643051,7.0
6856,-10.19504,6.6667337,9.0
6857,-0.6763998,11.496833,2.0
6858,19.021551,-6.2588444,0.0
6859,-17.575994,-3.2240863,1.0
6860,3.755999,-22.256144,11.0
6861,10.169569,4.6926794,4.0
6862,-8.4516535,14.9272785,6.0
6863,0.9435149,4.5644593,4.0
6864,-20.694706,11.693555,5.0
6865,2.9879882,-26.009047,11.0
6866,-5.0177236,18.377518,6.0
6867,2.4482162,-12.454739,3.0
6868,-7.8868213,-22.350294,8.0
6869,-10.610943,3.3800251,9.0
6870,-15.06108,22.289522,9.0
6871,-1.9288476,14.295369,2.0
6872,-14.308024,-2.250231,1.0
6873,19.11622,-3.3570306,0.0
6874,-15.152718,22.179646,9.0
6875,-3.6334167,-18.334215,8.0
6876,1.9298261,30.203487,10.0
6877,4.9491568,16.66987,7.0
6878,9.998643,14.511115,7.0
6879,11.164558,6.4615703,4.0
6880,0.038595695,29.826988,10.0
6881,14.343604,-3.2498114,4.0
6882,14.717088,-13.163699,3.0
6883,-16.839693,10.79347,5.0
6884,3.757922,0.13693169,4.0
6885,8.640009,4.0896482,4.0
6886,6.4814053,13.653501,7.0
6887,-1.566779,10.9502325,2.0
6888,-12.090757,-7.8472233,1.0
6889,9.967872,-3.3562567,4.0
6890,-15.856138,-11.814819,1.0
6891,-1.5549108,10.663731,2.0
6892,5.2179017,-14.158931,3.0
6893,14.613831,-1.1499517,4.0
6894,-16.858038,15.343859,5.0
6895,-14.2197,12.974299,5.0
6896,-13.431263,5.2907825,9.0
6897,-19.582363,11.00308,5.0
6898,-20.08088,-7.689092,1.0
6899,-18.931343,-7.0003037,1.0
6900,-7.8880725,7.046026,0.0
6901,-10.95524,14.07206,6.0
6902,21.602694,-3.6050909,0.0
6903,-4.1017423,18.82381,6.0
6904,-1.3113672,9.114424,2.0
6905,-19.755985,6.594815,6.0
6906,-6.156462,-11.784026,3.0
6907,-5.4135547,-19.768038,8.0
6908,0.11533681,-7.5405445,3.0
6909,16.293707,11.272103,4.0
6910,14.789468,-14.682113,3.0
6911,-0.91965705,29.528143,10.0
6912,9.969992,4.042834,4.0
6913,3.0053968,-7.7736473,4.0
6914,-10.053798,-1.9888297,1.0
6915,-7.86013,8.714697,9.0
6916,6.025193,-6.5408373,4.0
6917,-13.694458,-4.470087,1.0
6918,-9.477747,-19.111542,8.0
6919,9.784772,-14.5279875,3.0
6920,-15.690022,24.38545,9.0
6921,-4.2716527,9.726898,2.0
6922,-3.8672523,-7.9459214,11.0
6923,-14.375787,24.184256,9.0
6924,7.1050143,1.2584457,4.0
6925,-5.1075935,22.189384,6.0
6926,-0.95751196,-23.205526,11.0
6927,-7.0813622,6.166741,9.0
6928,-6.0246954,-10.39852,3.0
6929,-12.756198,4.393653,9.0
6930,-16.368494,22.46229,9.0
6931,-11.704892,9.197037,6.0
6932,6.5990705,4.481603,4.0
6933,5.9907365,-10.2645855,3.0
6934,13.540791,18.323776,9.0
6935,10.70591,-14.237137,3.0
6936,1.7403398,29.246422,10.0
6937,-16.768822,-8.638771,1.0
6938,-6.831769,16.607267,6.0
6939,19.646397,0.2504511,0.0
6940,9.525898,-0.5390292,4.0
6941,7.696674,18.779436,7.0
6942,-4.528328,20.409847,6.0
6943,6.2515926,-16.839218,3.0
6944,-4.5481405,-18.30733,8.0
6945,-0.9588103,-6.548404,3.0
6946,-15.186792,-9.117974,1.0
6947,-7.5362606,-19.36497,8.0
6948,21.245632,-2.3969085,0.0
6949,6.1410875,-23.248308,11.0
6950,-0.095076874,30.453848,10.0
6951,-12.510888,-7.541358,11.0
6952,-0.34082043,29.048899,10.0
6953,-15.75733,-11.210879,1.0
6954,7.341925,3.393904,4.0
6955,23.785496,-4.5552974,0.0
6956,-11.667796,-2.234197,1.0
6957,2.6707962,14.09324,7.0
6958,-8.091838,-6.15988,1.0
6959,-6.426559,21.784842,6.0
6960,19.329594,-1.1182847,0.0
6961,-7.1437626,10.2388115,7.0
6962,0.4998962,30.464918,10.0
6963,5.320053,19.963682,7.0
6964,-4.833686,7.1486588,8.0
6965,-1.6029814,-6.875484,3.0
6966,7.4741883,-5.396155,4.0
6967,-8.743262,15.096183,6.0
6968,5.145297,-25.017746,11.0
6969,-18.554693,13.188555,5.0
6970,5.9144793,-24.182735,11.0
6971,11.157676,-3.0406907,4.0
6972,-11.404105,-1.8992844,1.0
6973,-2.1906047,14.724154,2.0
6974,-0.67471987,12.704894,2.0
6975,6.2413793,-1.3323989,4.0
6976,9.15939,-6.579214,4.0
6977,-4.1711106,17.88855,6.0
6978,-2.958932,10.761924,2.0
6979,6.293154,16.053572,7.0
6980,8.07926,-16.33257,3.0
6981,4.2522526,-12.917514,3.0
6982,-1.7686654,7.7782497,2.0
6983,1.7079531,5.7125897,4.0
6984,7.21095,1.4936054,4.0
6985,-0.24110888,28.135908,10.0
6986,9.725269,-24.935614,11.0
6987,20.851526,0.6555779,0.0
6988,9.964322,-12.725315,3.0
6989,-9.466918,-6.593898,1.0
6990,15.167379,19.070055,7.0
6991,-2.3987226,4.9989877,6.0
6992,0.34878373,10.092219,2.0
6993,12.14889,-1.2496095,4.0
6994,-3.8764997,-21.954165,8.0
6995,-0.98388666,9.557143,2.0
6996,10.943131,1.2912533,4.0
6997,-2.1225162,-23.883701,11.0
6998,10.151017,0.22348775,4.0
6999,19.084696,0.417252,0.0
7000,3.807244,1.6016179,4.0
7001,-17.281044,-9.756127,1.0
7002,0.2730311,30.059078,10.0
7003,4.1019053,-13.756457,3.0
7004,-13.667916,-10.792239,1.0
7005,20.895208,-3.3379967,0.0
7006,-8.678372,-16.580498,8.0
7007,-15.766851,9.703249,5.0
7008,-0.22101326,28.742027,10.0
7009,-10.226971,-10.90042,3.0
7010,2.447131,14.291011,7.0
7011,-15.169128,-12.990186,1.0
7012,-5.359141,-19.386478,8.0
7013,22.725832,-2.0051904,0.0
7014,-2.024331,9.977798,2.0
7015,-20.28407,-4.750418,1.0
7016,-7.37784,-13.584039,0.0
7017,-8.617912,-12.495988,3.0
7018,-16.651587,13.156452,5.0
7019,0.35668215,-1.1161395,4.0
7020,-7.108135,-21.09736,8.0
7021,-9.851311,-12.941946,3.0
7022,5.745538,-23.17795,11.0
7023,-15.687128,-8.639164,1.0
7024,9.922531,-15.086842,3.0
7025,4.2580085,-22.128227,11.0
7026,15.883968,-12.844874,3.0
7027,8.240101,0.36425492,4.0
7028,-11.365441,-8.007073,1.0
7029,20.100136,2.0993712,0.0
7030,6.708816,-22.562967,11.0
7031,10.936094,-15.048652,3.0
7032,-6.3282833,13.822102,6.0
7033,-7.2686844,-20.26803,8.0
7034,-1.6185735,-20.404135,8.0
7035,0.6857358,0.053927638,4.0
7036,-13.456028,11.475547,5.0
7037,5.6275415,6.7173567,4.0
7038,-6.436745,-19.610477,8.0
7039,-14.741771,-9.890013,1.0
7040,11.690557,-6.7275443,3.0
7041,17.893278,0.27348155,0.0
7042,-8.254495,7.329219,6.0
7043,-8.148578,-11.44139,3.0
7044,10.293903,-14.517709,3.0
7045,15.952649,0.511885,4.0
7046,11.3113365,-13.680174,3.0
7047,2.4764025,-24.270117,11.0
7048,-0.3852424,-1.2384597,4.0
7049,22.17363,2.6363947,0.0
7050,0.5176497,31.22421,10.0
7051,-16.993645,9.664753,5.0
7052,16.465134,10.956954,4.0
7053,-2.4629922,-16.646296,8.0
7054,20.921017,-0.08836209,0.0
7055,-14.663023,11.585362,5.0
7056,-7.6637135,14.320874,6.0
7057,13.714814,-0.7296976,4.0
7058,-14.059777,22.505033,9.0
7059,5.375666,-27.127886,11.0
7060,-3.1270452,-19.266396,8.0
7061,-10.361635,3.172724,9.0
7062,0.94497186,-7.491577,3.0
7063,7.4181304,17.110945,7.0
7064,19.785604,5.2868676,3.0
7065,-8.644504,-5.7945375,1.0
7066,4.6642694,-22.846315,11.0
7067,4.421915,-13.9629545,3.0
7068,-17.386208,-10.268339,1.0
7069,1.1688977,17.356724,7.0
7070,-9.606415,3.4047112,9.0
7071,5.9577827,-21.025192,11.0
7072,3.786967,-13.526801,3.0
7073,-2.4032924,5.018871,3.0
7074,10.947993,-0.90370315,4.0
7075,-2.6494439,-3.8119907,0.0
7076,5.498967,-20.002731,11.0
7077,3.6018734,-2.6374242,4.0
7078,-6.3074713,-19.90394,8.0
7079,-0.8072476,-6.27496,3.0
7080,20.169947,2.8331068,0.0
7081,-11.147013,4.973835,9.0
7082,4.70587,-3.4268878,4.0
7083,-7.0457106,17.376905,6.0
7084,10.2811575,2.4687214,4.0
7085,-9.222753,-10.414995,3.0
7086,8.504305,7.868566,4.0
7087,-6.9798856,-19.174622,8.0
7088,12.134784,18.636583,7.0
7089,-14.932301,-4.333349,1.0
7090,19.371405,2.6685276,0.0
7091,-16.415487,21.682783,9.0
7092,-19.652243,-10.198292,1.0
7093,-3.1073875,9.32749,2.0
7094,-1.2568989,28.891539,10.0
7095,-7.141187,-0.8293504,1.0
7096,-4.089367,10.664025,2.0
7097,-10.459099,-6.7341356,1.0
7098,6.860884,16.79817,7.0
7099,14.833026,-10.559521,3.0
7100,11.678785,-12.752721,3.0
7101,-1.1043551,1.4070706,1.0
7102,-16.616169,-5.7953176,1.0
7103,-3.8815777,-1.5149916,4.0
7104,1.4741874,28.996298,10.0
7105,7.5766187,-19.344994,11.0
7106,-0.44128287,10.187612,2.0
7107,8.665207,-24.966978,11.0
7108,-14.389229,24.041544,9.0
7109,-13.212342,21.523273,9.0
7110,3.8905895,-21.913874,11.0
7111,-6.4210176,-21.322142,8.0
7112,-4.8469257,19.422895,6.0
7113,-13.514402,-5.280473,1.0
7114,-3.9308438,20.132044,6.0
7115,7.67503,-0.7507364,4.0
7116,-7.275749,9.81368,9.0
7117,-7.4156647,9.110276,9.0
7118,6.997222,-6.829471,4.0
7119,-5.999387,-10.241001,3.0
7120,-8.589862,-19.336372,8.0
7121,-15.155045,-6.0880895,1.0
7122,-14.0461645,23.398731,9.0
7123,17.37676,-6.350905,0.0
7124,12.959612,2.74272,4.0
7125,3.4052384,6.515444,4.0
7126,-10.619585,-5.138712,1.0
7127,4.1730185,14.556417,7.0
7128,1.2041585,-6.03787,3.0
7129,6.370115,6.443633,4.0
7130,16.92866,-12.286186,3.0
7131,6.539703,-24.84939,11.0
7132,8.098484,15.329107,7.0
7133,-14.880581,-3.286785,1.0
7134,7.7318907,-24.82587,11.0
7135,15.988528,-8.79959,3.0
7136,22.169823,-2.1071389,0.0
7137,22.900888,-1.2260288,0.0
7138,-17.31886,-7.990497,1.0
7139,-14.290543,23.134766,9.0
7140,2.6780474,17.651932,7.0
7141,-9.913769,-12.178665,3.0
7142,-12.344116,-7.057949,1.0
7143,-12.643712,-4.245224,1.0
7144,5.22804,7.573745,4.0
7145,4.0493064,2.7469702,4.0
7146,-10.703682,-4.113068,1.0
7147,23.19259,-3.1094368,0.0
7148,10.3785515,-0.9127018,4.0
7149,-2.5444949,16.665913,7.0
7150,-6.446778,-17.78363,8.0
7151,5.988846,-20.905035,11.0
7152,-19.70956,12.134994,5.0
7153,5.4849195,-26.839144,11.0
7154,10.027263,1.3446019,4.0
7155,4.5328984,1.2982364,4.0
7156,0.0043776855,29.962307,10.0
7157,8.73734,4.080088,4.0
7158,-20.721312,2.9569955,6.0
7159,-7.2537713,1.6412879,3.0
7160,-3.0495079,-5.216646,11.0
7161,-18.981598,-9.733452,1.0
7162,13.509879,-3.2219493,4.0
7163,-19.36766,12.333119,5.0
7164,-13.266262,-13.861101,1.0
7165,-7.0086493,15.787819,6.0
7166,10.82095,-15.299233,3.0
7167,-15.56903,21.859919,9.0
7168,-12.80181,4.702049,9.0
7169,9.661112,-5.5259995,4.0
7170,14.749157,-1.0222287,4.0
7171,16.17952,11.11878,4.0
7172,-14.624416,12.822713,5.0
7173,-7.798846,1.611403,11.0
7174,14.770787,18.619566,7.0
7175,7.1530805,0.06239056,4.0
7176,20.080904,-0.2970884,0.0
7177,-15.6661825,14.447686,5.0
7178,6.833026,-0.005512788,4.0
7179,-4.544194,-18.095287,8.0
7180,8.696449,-6.360368,4.0
7181,-4.408374,20.70617,6.0
7182,16.232613,10.931226,4.0
7183,1.2063742,30.56891,10.0
7184,-3.7444916,21.543234,6.0
7185,-8.542232,14.24285,6.0
7186,24.19002,0.3477164,0.0
7187,10.651823,-6.0522304,4.0
7188,0.9383448,29.643612,10.0
7189,-20.249813,6.44279,6.0
7190,-0.6287691,-16.280947,8.0
7191,-2.2706678,13.621306,2.0
7192,-0.8319069,-0.30985886,0.0
7193,-3.0394506,13.082257,2.0
7194,-8.428207,13.794814,6.0
7195,3.755272,-20.013762,11.0
7196,2.375409,-14.108466,3.0
7197,22.06374,-3.450018,0.0
7198,-8.589115,4.8319945,9.0
7199,0.545875,30.715315,10.0
7200,18.931545,-6.17913,0.0
7201,8.491659,5.9751353,4.0
7202,15.693453,18.10113,7.0
7203,-0.6726593,10.170169,2.0
7204,16.231234,11.255355,7.0
7205,5.8355856,8.205659,4.0
7206,-13.739108,-7.1989727,1.0
7207,1.0852939,30.488684,10.0
7208,2.742266,29.362522,10.0
7209,1.3323901,29.461689,10.0
7210,17.073215,-1.1306899,0.0
7211,11.907942,7.3819423,4.0
7212,4.925847,-2.5618298,4.0
7213,-7.1420956,-6.4258156,1.0
7214,4.5788746,-5.8406796,0.0
7215,-2.1905138,-3.1537404,3.0
7216,6.32457,16.853945,7.0
7217,6.6314077,3.8497686,4.0
7218,-14.513078,23.195078,9.0
7219,15.803277,-9.089005,3.0
7220,-5.895912,-20.293842,8.0
7221,10.798201,7.5516877,4.0
7222,19.462788,-5.0629897,0.0
7223,-8.535282,-18.491798,8.0
7224,-4.179124,19.973782,6.0
7225,-8.8023815,-11.530865,3.0
7226,-14.632386,5.5421853,9.0
7227,-15.690989,-12.070059,1.0
7228,6.6079674,14.535108,7.0
7229,3.727141,-27.966276,11.0
7230,-14.482328,-9.862301,8.0
7231,0.8469669,-23.346914,11.0
7232,3.5139549,-22.215813,11.0
7233,7.1444983,1.6117057,4.0
7234,8.641172,-1.8063587,4.0
7235,8.736413,8.898959,4.0
7236,12.406981,-1.1187882,4.0
7237,-13.749587,6.4619675,9.0
7238,-16.221128,23.445816,9.0
7239,4.1038923,18.318514,7.0
7240,-0.8730198,-8.464099,3.0
7241,-5.3836365,-21.577171,8.0
7242,17.821436,-1.8811065,0.0
7243,3.567273,-2.8312466,4.0
7244,4.644937,3.171972,4.0
7245,-12.092127,-6.883317,1.0
7246,-8.156422,-12.598276,3.0
7247,-10.325747,15.621051,6.0
7248,-17.044277,13.9995165,5.0
7249,11.564908,-15.391818,3.0
7250,11.439636,-1.5904837,4.0
7251,5.539395,17.585865,7.0
7252,-4.6724105,-19.077263,8.0
7253,8.7452345,7.595501,4.0
7254,5.359865,5.9463344,4.0
7255,9.428739,-0.8683321,4.0
7256,5.504791,-24.161926,11.0
7257,-17.163097,13.964995,5.0
7258,-7.386728,-12.977236,3.0
7259,5.9682784,-3.034175,4.0
7260,-0.2867912,5.3032413,0.0
7261,-1.0432137,-9.500599,3.0
7262,0.43503752,31.306488,10.0
7263,-4.7076454,12.776391,2.0
7264,-19.467758,11.622109,5.0
7265,-17.302702,23.715036,9.0
7266,-3.5382388,19.17102,6.0
7267,3.749968,7.1951675,4.0
7268,16.337713,-11.406591,3.0
7269,-18.752594,13.912617,5.0
7270,7.338821,-0.035060972,4.0
7271,3.2112312,17.113005,7.0
7272,-9.398789,-13.208105,8.0
7273,4.099645,-20.808346,11.0
7274,23.506886,-1.1026955,0.0
7275,3.1005058,-5.4790773,3.0
7276,5.780143,-12.273586,3.0
7277,12.038514,3.180938,4.0
7278,-3.9140654,-18.602667,8.0
7279,1.8619932,-0.12928827,4.0
7280,1.6815879,1.2862972,4.0
7281,-18.043022,12.006573,5.0
7282,-13.088297,-5.358823,1.0
7283,-16.941996,-5.2395153,1.0
7284,10.445583,-14.701218,3.0
7285,9.586968,17.645948,7.0
7286,16.838825,-10.629847,3.0
7287,-6.859976,6.61559,0.0
7288,10.040125,0.014017334,4.0
7289,-0.5177961,11.314789,2.0
7290,5.153506,6.2877436,4.0
7291,23.33449,-1.0581698,0.0
7292,-14.032254,-8.685675,3.0
7293,-17.052729,-10.94022,1.0
7294,24.410654,-2.2259908,0.0
7295,7.682072,-8.245715,8.0
7296,-11.436771,3.4519522,9.0
7297,-7.8887753,-17.639872,8.0
7298,-10.528973,8.470893,3.0
7299,18.05743,3.580107,0.0
7300,4.174226,-11.797363,3.0
7301,10.611224,-4.524123,4.0
7302,6.2970576,4.8085804,4.0
7303,11.622847,-15.66753,3.0
7304,4.508384,-25.272684,11.0
7305,-7.7520685,-23.149359,8.0
7306,16.148588,-0.8100333,0.0
7307,7.9578276,17.548832,7.0
7308,5.585449,16.96554,7.0
7309,4.8806543,7.1025996,4.0
7310,3.780433,0.3531277,4.0
7311,-0.3606575,11.361336,2.0
7312,2.0921295,23.284292,7.0
7313,-20.682257,3.332129,9.0
7314,9.147592,0.81566024,4.0
7315,-16.92804,13.119479,5.0
7316,8.458588,-6.237317,4.0
7317,1.0021033,-21.56357,11.0
7318,9.371285,-6.721153,4.0
7319,-9.833469,4.180328,9.0
7320,12.843514,-1.3418971,4.0
7321,8.1810055,-24.610004,11.0
7322,-15.765808,-1.0025568,1.0
7323,6.997172,13.371834,7.0
7324,-4.6624155,-19.821562,8.0
7325,-3.1003006,-0.16110657,9.0
7326,-13.937896,10.97466,5.0
7327,-5.738747,9.584631,0.0
7328,16.875164,-1.8144394,0.0
7329,6.5439954,19.597883,7.0
7330,-3.637384,-18.733938,8.0
7331,-8.57132,7.7910104,9.0
7332,10.223347,-1.6326535,4.0
7333,-7.541306,10.632104,7.0
7334,6.3538666,-4.0924096,4.0
7335,-3.293718,19.369955,6.0
7336,19.574448,-5.013257,0.0
7337,14.473604,17.642977,7.0
7338,3.748364,15.184079,7.0
7339,9.896526,-16.886057,3.0
7340,2.7532408,-21.663488,11.0
7341,-15.658806,23.063995,9.0
7342,-6.77027,-8.265044,0.0
7343,-10.032541,-3.7257736,1.0
7344,10.138063,1.1079922,4.0
7345,-9.356182,-13.103121,3.0
7346,2.7435977,-11.399845,3.0
7347,1.4697464,29.72457,10.0
7348,3.0908809,-22.790289,11.0
7349,3.5889943,3.5734427,4.0
7350,2.8447936,23.085232,7.0
7351,-0.79445046,29.699116,10.0
7352,9.053113,-16.532736,3.0
7353,-7.462148,-11.19905,3.0
7354,-1.6007996,9.307151,2.0
7355,8.112014,-10.353466,4.0
7356,-5.9705596,-16.237156,8.0
7357,-1.5812086,-7.8865447,3.0
7358,-3.9705029,3.780949,8.0
7359,9.00981,2.6135767,4.0
7360,-3.8995621,21.694178,6.0
7361,7.3829007,-4.6653,4.0
7362,22.211826,-4.0498176,0.0
7363,-17.16632,0.33380175,1.0
7364,-1.3219198,13.0234785,2.0
7365,4.64749,-20.46337,11.0
7366,4.0804343,-26.597147,11.0
7367,-5.867159,-0.10519674,1.0
7368,-9.049012,-4.4342914,1.0
7369,17.576712,0.6257443,0.0
7370,2.4538648,-15.092769,3.0
